Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,4,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',47,nM,7.33,,,UO_0000065,19.27,0.37,4.42,9.36,1,CHEMBL5133082,Inhibition of recombinant human GST-fused JAK1 (845 to 1142 residues) expressed in Sf9 cells at varying concentrations of ATP by competitive binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5131403,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,,INHIBITOR,,47
CHEMBL3655081,ABROCITINIB,4,323.42,0,1.25,Abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,'=',5.1,nM,8.29,,,UO_0000065,25.64,0.51,7.04,9.11,0,CHEMBL4612619,Inhibition of N-terminal GST-tagged human JAK1 catalytic domain (850 to 1154 residues) incubated for 40 mins in presence of TK substrate-biotin by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4610114,1,Scientific Literature,J Med Chem,2020,None,,,,0.0051
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,20,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',87,nM,7.06,,,UO_0000065,22.6,0.42,5.52,7.94,0,CHEMBL4612627,Inhibition of JAK1 in human STAT6-bla-RA1 cells assessed as reduction in IL4-induced STAT6-signalling pre-incubated for 1 hrs before human recombinant IL4 addition and further incubated for 4 hrs fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4610114,1,Scientific Literature,J Med Chem,2020,None,,,,0.087
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,6,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',47,nM,7.33,,,UO_0000065,19.27,0.37,4.42,9.36,1,CHEMBL5347003,Inhibition of recombinant human GST-tagged JAK1 catalytic domain (845 to 1142 residues) expressed in Sf9 cells in presence of ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5346859,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,47
CHEMBL3655081,ABROCITINIB,4,323.42,0,1.25,Abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,'=',180,nM,6.75,,,UO_0000065,20.85,0.42,5.49,7.41,0,CHEMBL4612627,Inhibition of JAK1 in human STAT6-bla-RA1 cells assessed as reduction in IL4-induced STAT6-signalling pre-incubated for 1 hrs before human recombinant IL4 addition and further incubated for 4 hrs fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4610114,1,Scientific Literature,J Med Chem,2020,None,,,,0.18
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,Filgotinib,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',10,nM,8,,,UO_0000065,18.8,0.36,6.02,8.28,1,CHEMBL4258464,Inhibition of human JAK1 using GEEPLYWSFPAKKK as substrate after 40 mins in presence of [gamma-33P-ATP] by scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4257478,1,Scientific Literature,Medchemcomm,2018,None,,,,10
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,3,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',5.9,nM,8.23,,,UO_0000065,22.16,0.43,7.13,6.83,0,CHEMBL4341337,Inhibition of recombinant epitope tagged JAK1 kinase domain (837 to 1142 residues) (unknown origin) using peptide substrate by fluorescence based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4340527,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,5.9
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,26,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',10,nM,8,,,UO_0000065,18.8,0.36,6.02,8.28,1,CHEMBL5245527,Inhibition of recombinant JAK1 (unknown origin) in the presence of ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5244234,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,10
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,2,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',5.9,nM,8.23,,,UO_0000065,22.16,0.43,7.13,6.83,1,CHEMBL5346987,Inhibition of recombinant epitope tagged JAK1 (unknown origin) (837 to 1142 residues) using peptide as substrate in presence of ATP by homogeneous time-resolved fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5346859,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,5.9
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,Upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',207,nM,6.68,,,UO_0000065,,,,,0,CHEMBL5445922,Affinity Phenotypic Cellular interaction: (Cytokine potency assay (cytokine IL-6,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4435170,DEUCRAVACITINIB,4,425.47,0,1.73,4; BMS-98616,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,IC50,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL5327976,Inhibition of JAK1 JH1 domain (unknown origin) by HTRF based binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5325475,1,Scientific Literature,J Med Chem,2023,None,,,,10000
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,Jakafi,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',1.1,nM,8.96,,,UO_0000065,29.24,0.53,5.49,10.77,0,CHEMBL5038805,Inhibition of JAK1 (unknown origin) preincubated for 60 mins followed by reagent A addition and measured after 60 mins in presence of ATP by using microplate reader method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5038570,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,1.1
CHEMBL1789941,RUXOLITINIB,4,306.37,0,3.47,64,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,'=',6,nM,8.22,,,UO_0000065,26.84,0.49,4.75,9.88,1,CHEMBL4351041,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4350951,1,Scientific Literature,J Med Chem,2019,None,,,,6
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,Filgotinib,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',10,nM,8,,,UO_0000065,18.8,0.36,6.02,8.28,1,CHEMBL5131643,Inhibition of JAK 1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5131375,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,10
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,INCB-028050; 34,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',4,nM,8.4,,,UO_0000065,22.61,0.44,7.3,6.97,1,CHEMBL5153408,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5150054,1,Scientific Literature,RSC Med Chem,2022,None,,INHIBITOR,,4
CHEMBL1852688,INFIGRATINIB,4,560.49,2,5.35,EUB0000678a,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5473683,Selectivity interaction (Kinase panel (Enzymatic assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,86,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',45,nM,7.35,,,UO_0000065,19.31,0.37,4.44,9.38,1,CHEMBL5363706,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5360607,1,Scientific Literature,ACS Med Chem Lett,2023,None,,INHIBITOR,,45
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,5,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',5.9,nM,8.23,,,UO_0000065,22.16,0.43,7.13,6.83,1,CHEMBL5150285,Reversible inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5149965,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,5.9
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,2,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',3.2,nM,8.49,,,UO_0000065,27.19,0.5,6.95,9.55,1,CHEMBL4429695,Inhibition of human JAK1 using GEEPLYWSFPAKKK as substrate measured after 40 mins in presence of ATP by scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4428074,1,Scientific Literature,Bioorg Med Chem,2016,None,,,,3.2
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,Upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',43,nM,7.37,,,UO_0000065,19.37,0.37,4.46,9.41,1,CHEMBL5119405,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5113519,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,43
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',15,nM,7.82,,,UO_0000065,25.05,0.46,6.28,8.8,1,CHEMBL5346983,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5346859,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,15
CHEMBL98,VORINOSTAT,4,264.32,0,2.47,SAHA,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5038805,Inhibition of JAK1 (unknown origin) preincubated for 60 mins followed by reagent A addition and measured after 60 mins in presence of ATP by using microplate reader method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5038570,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,,,
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,EUB0000626a,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',178,nM,6.75,,,UO_0000065,,,,,0,CHEMBL5209913,Affinity Phenotypic Cellular interaction (Flow Cytometry (STAT6 phosphorylation induced by IL-4 in THP-1 cells)) EUB0000626a JAK1,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,Mode of action: Inhibitor | Protein family: Protein Kinase | Recommended concentration = 1.0 uM,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5209897,65,EUbOPEN Chemogenomic Library Literature Data,,2023,None,Affinity Phenotypic Cellular Source Knowledge: https://doi.org/10.4049/jimmunol.1201348,,,178
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,Upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',47,nM,7.33,,,UO_0000065,19.27,0.37,4.42,9.36,1,CHEMBL5385203,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5380863,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,47
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,Baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',2.4,nM,8.62,,,UO_0000065,23.21,0.45,7.52,7.15,0,CHEMBL5319083,Inhibition of JAK1 JH1 domain (unknown origin) using FITC-Ahx-KKSRGDYMTMQIG-NH2 peptide as substrate incubated for 60 mins in the presence of ATP by caliper microfluidic mobility shift technology,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5316322,1,Scientific Literature,J Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,2.4
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,2,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',4,nM,8.4,,,UO_0000065,22.61,0.44,7.3,6.97,1,CHEMBL4022969,Inhibition of recombinant human JAK1 using 5'FAM-KKSRGDYMTMQID as substrate in presence of 1 mM ATP by mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4020822,1,Scientific Literature,J Med Chem,2018,None,,,,0.004
CHEMBL2105759,BARICITINIB,4,371.43,0,1.1,3,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,'=',5.9,nM,8.23,,,UO_0000065,22.16,0.43,7.13,6.83,0,CHEMBL4341346,Inhibition of JAK1 (unknown origin) using TK-substrate-biotin as substrate preincubated for 5 mins followed by substrate addition and measured by 30 mins by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4340527,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,5.9
CHEMBL3622821,UPADACITINIB,4,380.37,0,2.91,Upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,'=',3,nM,8.52,,,UO_0000065,,,,,0,CHEMBL5445930,Affinity Phenotypic Cellular interaction: (Cytokine potency assay (cytokine IL-31,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3137308,PEFICITINIB,4,326.4,0,2.01,peficitinib,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,IC50,'=',3.9,nM,8.41,,,UO_0000065,25.76,0.48,6.4,8.08,0,CHEMBL3625889,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL3621116,1,Scientific Literature,J Med Chem,2015,None,,,,3.9
CHEMBL3137308,PEFICITINIB,4,326.4,0,2.01,11,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,IC50,'=',3.9,nM,8.41,,,UO_0000065,25.76,0.48,6.4,8.08,1,CHEMBL5150277,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5149965,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,3.9
CHEMBL3301607,FILGOTINIB,4,425.51,0,1.98,7,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,'=',10,nM,8,,,UO_0000065,18.8,0.36,6.02,8.28,1,CHEMBL5347007,Inhibition of recombinant human JAK1 using ULight-JAK-1(Tyr1023) peptide as substrate assessed as incorporation of phosphate into the substrate preincubated with compound for 60 mins followed by substrate addition and measured after 90 mins in presence of ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5346859,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,,10
CHEMBL2035187,PACRITINIB,4,472.59,0,4.47,21; SB1518,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,IC50,'=',1280,nM,5.89,,,UO_0000065,12.47,0.23,1.42,8.71,1,CHEMBL5150839,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5149977,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,1280
CHEMBL1287853,FEDRATINIB,4,524.69,1,4.82,Fedratinib,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,IC50,'=',20.75,nM,7.68,,,UO_0000065,14.64,0.28,2.86,7.08,0,CHEMBL5385203,Inhibition of JAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5380863,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,20.75
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,1,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',1.6,nM,8.8,,,UO_0000065,28.16,0.52,7.26,9.89,1,CHEMBL4236383,Inhibition of recombinant human GST-tagged JAK1 catalytic domain (866 to 1154 residues) expressed in baculovirus expression system using TK-substrate-biotin preincubated for 5 mins followed by substrate addition measured after 30 mins by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL4229546,1,Scientific Literature,Bioorg Med Chem,2018,None,,,,1.6
CHEMBL98,VORINOSTAT,4,264.32,0,2.47,SAHA,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5373177,Inhibition of JAK1 (unknown origin) incubated for 40 mins in presence of ATP by Kinase-glo luminescent assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5370605,1,Scientific Literature,J Med Chem,2023,None,TIME = 0.6667 hr,,,
CHEMBL221959,TOFACITINIB,4,312.38,0,1.54,tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,'=',2.2,nM,8.66,,,UO_0000065,27.71,0.51,7.12,9.74,0,CHEMBL5141274,Inhibition of GST-tagged recombinant human JAK1 (866 to 1154 residues) expressed in baculovirus infection system by FRET assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2835,Tyrosine-protein kinase JAK1,Homo sapiens,SINGLE PROTEIN,CHEMBL5137068,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,2.2
